f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp
-171.8244149,83.17848857,69.82858092,190.8986394,0.954493197,3.312727273,0.6825,0.459375,0.0075,9.011875009,-1.795425,3.381475,-1.00E-04,14999.9771,-25.762231,288.606074,378.539163,197136.0097,0.463867,-6.020508,-0.371094,-1.209961
-159.3704835,83.9866087,74.51914653,180.1463334,0.900731667,4.037272727,0.8425,0.55875,0.0025,5.149999997,-1.779925,3.395,0.00015,15000.0801,-25.79798,288.673948,378.539169,197436.0127,0.458984,-5.97168,-0.375977,-1.24585
-159.7363792,83.28844171,74.51914653,180.146261,0.900731305,3.85,0.8675,0.573125,-0.0025,4.720625002,-1.761725,3.403825,0,15000.1831,-25.833428,288.741874,378.539169,197736.0129,0.439453,-5.957031,-0.375977,-1.189453
-160.0992955,82.5887141,74.51914653,180.1462742,0.900731371,4.05,0.720625,0.50875,0.00375,-6.007500015,-1.745225,3.417925,5.00E-05,15000.26893,-25.868449,288.810101,378.539169,198036.02,0.444336,-6.020508,-0.371094,-1.168945
-172.4451181,80.33985311,70.13254816,190.2414539,0.951207269,3.637272727,0.64,0.1875,-0.005,-12.87375002,-1.7329,3.424175,0.00015,14999.9428,-25.903237,288.878591,378.539171,198336.0237,0.454102,-6.040039,-0.361328,-1.179199
-150.8958627,121.902283,68.3612385,193.9838344,0.969919172,3.7,0.844375,0.4425,-0.0075,0.428125022,-1.719625,3.425425,-0.00015,14999.75397,-25.937765,288.947068,378.539175,198636.0177,0.473633,-6.040039,-0.371094,-1.199707
-161.1696007,80.4801675,74.51914653,180.1463226,0.900731613,3.85,0.965,0.784375,0.00875,7.295000014,-1.699125,3.441875,-0.00015,14999.95993,-25.972022,289.015608,378.539165,198936.0138,0.429688,-6.09375,-0.371094,-1.204834
-161.5201738,79.77419739,74.51914653,180.1462992,0.900731496,3.65,0.69125,0.43375,-3.55E-11,5.579999979,-1.681025,3.4568,0.0002,15000.04578,-26.00573,289.084743,378.539169,199236.0161,0.493164,-6.040039,-0.375977,-1.235596
-155.9623617,109.8146729,69.90005046,190.7446478,0.953723239,4.112727273,0.425,-0.15,-0.0075,6.43687501,-1.671475,3.459225,-0.00015,15000.18312,-26.039263,289.15388,378.539173,199536.0157,0.522461,-6.000977,-0.371094,-1.184326
-162.2120983,78.35771716,74.51914653,180.1463202,0.900731601,3.937272727,0.574375,-0.065625,0.0075,-8.154374991,-1.664025,3.4508,-1.00E-04,15000.30325,-26.072589,289.223112,378.539163,199836.0234,0.517578,-5.961914,-0.375977,-1.168945
-162.5533078,77.64720704,74.51914653,180.1462368,0.900731184,3.662727273,0.935,0.67,0,-14.59062501,-1.6485,3.4566,0.00015,14999.85695,-26.105824,289.291912,378.539169,200136.0278,0.473633,-6.152344,-0.366211,-1.174072
-162.8915378,76.9351363,74.51914653,180.1462414,0.900731207,3.862727273,0.95375,0.514375,-0.00625,4.720625002,-1.626625,3.4776,-1.00E-04,14999.71962,-26.138529,289.361376,378.539169,200436.0177,0.483398,-6.035156,-0.371094,-1.19458
-163.2266466,76.22178868,74.51914653,180.1463273,0.900731636,4.112727273,0.76875,0.0325,0.005,7.724999996,-1.61035,3.477175,-1.00E-04,15000.04578,-26.170889,289.431016,378.539165,200736.0166,0.439453,-5.981445,-0.375977,-1.204834
-163.5584923,75.50673857,74.51914653,180.146185,0.900730925,3.674545455,0.749375,0.198125,0.00375,3.003750007,-1.595875,3.4789,1.00E-04,15000.02862,-26.202943,289.500463,378.539165,201036.0196,0.43457,-6.025391,-0.371094,-1.240723
-163.8873586,74.79041158,74.51914653,180.1462516,0.900731258,3.9,0.845,0.22625,-0.0025,7.295000014,-1.580375,3.4851,5.00E-05,15000.16593,-26.234724,289.570172,378.539169,201336.0177,0.395508,-5.991211,-0.371094,-1.184326
-164.2129618,74.07266583,74.51914653,180.1462091,0.900731045,3.787272727,0.916875,0.3375,0,-6.007500015,-1.562075,3.48795,0,15000.32043,-26.266158,289.639867,378.539167,201636.0262,0.371094,-6.000977,-0.371094,-1.168945
-164.5355856,73.35335947,74.51914653,180.146258,0.90073129,3.774545455,0.844375,0.496875,-0.0025,-14.59125,-1.5437,3.4986,5.00E-05,14999.92562,-26.297207,289.70969,378.539169,201936.0305,0.385742,-6.064453,-0.366211,-1.179199
-164.8549463,72.63277622,74.51914653,180.1462558,0.900731279,3.9,0.636875,0.59875,-0.005,0.858125004,-1.5283,3.507825,-1.00E-04,14999.73678,-26.327906,289.779811,378.539169,202236.0232,0.449219,-6.069336,-0.371094,-1.19458
-165.1711857,71.91077423,74.51914653,180.146274,0.90073137,3.674545455,0.55125,0.775,0.00375,8.154374991,-1.518225,3.52255,-0.00015,14999.95995,-26.358339,289.850003,378.539165,202536.02,0.449219,-6.132812,-0.375977,-1.204834
-165.484162,71.18735349,74.51914653,180.1461828,0.900730914,3.9,0.73625,0.165,0.005,5.149375011,-1.50625,3.538825,5.00E-05,15000.06295,-26.388635,289.920713,378.539163,202836.0216,0.463867,-5.996094,-0.371094,-1.240723
-165.7941589,70.46265587,74.51914653,180.1462989,0.900731494,3.787272727,0.854375,-0.32875,-0.0025,5.149999997,-1.488775,3.52915,5.00E-05,15000.16593,-26.418589,289.991556,378.539167,203136.0225,0.454102,-5.898438,-0.375977,-1.184326
-166.1008927,69.7365395,74.51914653,180.1463058,0.900731529,3.774545455,0.76625,0.16125,-0.00125,-5.149375011,-1.472075,3.525675,-5.00E-05,15000.26895,-26.448186,290.061879,378.539165,203436.0283,0.449219,-5.976562,-0.375977,-1.174072
-166.4043634,69.00914626,74.51914653,180.1462584,0.900731292,3.9,0.645,0.49375,-3.55E-11,-13.30437499,-1.458125,3.5356,0,14999.95995,-26.477472,290.132583,378.539165,203736.0333,0.449219,-6.064453,-0.371094,-1.174072
-166.7047128,68.28033426,74.51914653,180.1462332,0.900731166,3.674545455,0.685,0.561875,0,0,-1.446275,3.545425,-5.00E-05,14999.73678,-26.506511,290.203303,378.539165,204036.0266,0.46875,-6.083984,-0.375977,-1.19458
-167.001941,67.55024539,74.51914653,180.1462849,0.900731424,3.9,0.883125,0.303125,0.005,7.295625001,-1.430725,3.558075,0,14999.95995,-26.535323,290.2744,378.539163,204336.0228,0.390625,-6.030273,-0.371094,-1.204834
-181.9276191,63.21028844,69.03017923,192.5959479,0.962979739,4.012727273,0.92125,-0.05375,-0.00125,5.578750006,-1.41095,3.55755,0.00015,15000.0286,-26.56374,290.345626,378.539165,204636.025,0.395508,-5.966797,-0.375977,-1.235596
-167.586608,66.08623703,74.51914653,180.1462236,0.900731118,3.9,0.815,0.310625,-0.0075,8.154374991,-1.393875,3.555925,-5.00E-05,15000.1831,-26.591761,290.416702,378.539169,204936.0239,0.410156,-5.981445,-0.375977,-1.184326
-167.8741886,65.35231754,74.51914653,180.1462423,0.900731212,3.787272727,0.736875,0.739375,0.00125,-6.43687501,-1.37835,3.569975,-0.00015,15000.35477,-26.619495,290.487863,378.539163,205236.0324,0.410156,-6.103516,-0.371094,-1.174072
-168.1585062,64.61726304,74.51914653,180.1462569,0.900731285,3.774545455,0.586875,0.646875,0.00125,-15.87875,-1.3644,3.5855,0,14999.92562,-26.646895,290.559501,378.539163,205536.0381,0.439453,-6.123047,-0.366211,-1.174072
-168.4397025,63.8807898,74.51914653,180.146298,0.90073149,3.712727273,0.724375,0.190625,-0.0025,1.716250008,-1.354875,3.59585,-1.00E-04,14999.71962,-26.674071,290.631283,378.539163,205836.0294,0.458984,-6.064453,-0.375977,-1.189453
-166.1661552,92.41753195,70.18043098,190.1372961,0.95068648,3.662727273,1.025,0.128125,0.00375,8.153750005,-1.335425,3.593125,-1.00E-04,14999.99428,-26.70109,290.703335,378.539159,206136.0269,0.395508,-6.000977,-0.375977,-1.204834
-168.9921638,62.4044383,74.51914653,180.1462332,0.900731166,4.25,0.845,0.4175,0.00125,3.003750007,-1.313875,3.600975,5.00E-05,15000.04578,-26.727488,290.775008,378.539159,206436.0292,0.454102,-6.010742,-0.375977,-1.235596
-166.7142184,92.33723069,69.9775497,190.5775296,0.952887648,3.662727273,0.62625,0.073125,-0.0025,6.008125001,-1.301625,3.609825,-5.00E-05,15000.11443,-26.753645,290.847374,378.539161,206736.0287,0.46875,-5.825195,-0.375977,-1.179199
-169.5318564,60.92326306,74.51914653,180.1463136,0.900731568,3.95,0.675625,0.18125,0.00375,-3.432500016,-1.288825,3.6039,-5.00E-05,15000.2861,-26.779553,290.919401,378.539157,207036.0337,0.493164,-5.922852,-0.375977,-1.168945
-169.7967371,60.18083107,74.51914653,180.1462305,0.900731152,3.537272727,0.683125,0.64625,-0.0025,-14.59125,-1.2746,3.617075,1.00E-04,14999.97712,-26.805198,290.99153,378.539159,207336.0402,0.483398,-6.083984,-0.371094,-1.174072
-167.258451,93.61325465,69.46644493,191.6737616,0.958368808,3.825454545,0.821875,0.42625,-0.005,-0.429374995,-1.2615,3.62975,-0.00015,14999.70245,-26.830537,291.064084,378.539161,207636.0328,0.50293,-6.054688,-0.375977,-1.19458
-170.3168509,58.69270395,74.51914653,180.1462273,0.900731136,4.087272727,1.006875,0.28,0.00625,8.154374991,-1.241725,3.634125,-1.00E-04,14999.95995,-26.855658,291.13672,378.539153,207936.0283,0.429688,-6.020508,-0.375977,-1.204834
-170.5720841,57.94686695,74.51914653,180.1462607,0.900731304,3.7,0.833125,0.180625,0,5.149375011,-1.221225,3.64095,1.00E-04,15000.02862,-26.880206,291.209449,378.539157,208236.0312,0.473633,-6.010742,-0.375977,-1.235596
-168.8868925,89.09354203,69.80659029,190.9461749,0.954730874,3.787272727,0.703125,0.283125,-0.00125,8.153125018,-1.2084,3.64135,-1.00E-04,15000.16593,-26.904507,291.282358,378.539157,208536.0294,0.46875,-5.981445,-0.375977,-1.184326
-171.0726192,56.45207171,74.51914653,180.1462668,0.900731334,4.125454545,0.87375,0.368125,0.00375,-6.007500015,-1.1931,3.652275,5.00E-05,15000.35475,-26.928542,291.355103,378.539153,208836.0379,0.439453,-6.108398,-0.375977,-1.163818
-169.4299901,88.99493889,69.60388635,191.3808264,0.956904132,3.787272727,0.961875,0.02875,-0.00375,-15.87812501,-1.17345,3.656075,5.00E-05,14999.92562,-26.952231,291.428449,378.539159,209136.0436,0.419922,-6.030273,-0.371094,-1.168945
-171.5601017,54.95287834,74.51914653,180.1462943,0.900731471,3.6,0.95,0.051875,0.00125,1.716250008,-1.154625,3.653425,-1.00E-04,14999.71962,-26.97548,291.501346,378.539155,209436.0349,0.449219,-6.049805,-0.375977,-1.19458
-171.7988774,54.20165009,74.51914653,180.1462549,0.900731274,3.7,0.88875,0.184375,0.005,7.724375009,-1.13545,3.65815,1.00E-04,14999.99428,-26.998416,291.574586,378.539155,209736.0324,0.405273,-5.976562,-0.371094,-1.199707
-172.0343899,53.44942872,74.51914653,180.1462538,0.900731269,4.024545455,0.731875,0.179375,-0.00375,3.862499998,-1.119075,3.6608,1.00E-04,15000.0286,-27.020898,291.647672,378.539159,210036.0347,0.463867,-5.981445,-0.375977,-1.235596
-170.4348909,89.21654768,69.13587612,192.3737103,0.961868552,3.9,0.63875,-0.00625,-0.0025,6.866874992,-1.106175,3.665325,-5.00E-05,15000.14877,-27.043179,291.721018,378.539159,210336.0335,0.473633,-5.898438,-0.375977,-1.184326
-172.4954838,51.94186472,74.51914653,180.1461885,0.900730942,3.5,0.67625,0.01125,0.00125,-5.149999997,-1.093525,3.66055,0,15000.30327,-27.065145,291.794285,378.539157,210636.0406,0.483398,-5.952148,-0.375977,-1.168945
-172.7212069,51.18666397,74.51914653,180.1463014,0.900731507,4.274545455,0.701875,0.585625,-0.0025,-14.59125,-1.079125,3.665775,0,14999.94278,-27.08692,291.86744,378.539159,210936.0456,0.46875,-6.079102,-0.371094,-1.168945
-172.9435251,50.4304701,74.51914653,180.146316,0.90073158,3.537272727,0.753125,0.753125,0.00125,1.287499999,-1.06545,3.683975,-1.00E-04,14999.71962,-27.10831,291.940916,378.539157,211236.0383,0.493164,-6.09375,-0.375977,-1.19458
-173.1624382,49.6732831,74.51914653,180.1462325,0.900731162,4.174545455,0.895,0.414375,0.005,7.724375009,-1.049,3.6959,5.00E-05,14999.99428,-27.129538,292.014799,378.539155,211536.0344,0.410156,-6.079102,-0.375977,-1.204834
-173.3780883,48.91510298,74.51914653,180.1461873,0.900730936,3.625454545,0.826875,-0.166875,-0.005,4.291874993,-1.02965,3.70055,1.00E-04,15000.0286,-27.15027,292.088752,378.539159,211836.0381,0.454102,-6.005859,-0.375977,-1.235596
-173.5904752,48.15607161,74.51914653,180.1462192,0.900731096,3.575454545,0.695625,-0.155,-0.00375,7.296249987,-1.015925,3.689225,-0.00015,15000.16595,-27.170724,292.162821,378.539159,212136.0356,0.463867,-5.893555,-0.375977,-1.189453
-173.799599,47.39604711,74.51914653,180.1462902,0.900731451,4.212727273,0.7075,0.548125,0.005,-8.583749986,-1.001825,3.69435,-5.00E-05,15000.32045,-27.190907,292.236321,378.539153,212436.0447,0.458984,-6.044922,-0.380859,-1.168945
-174.0053178,46.63517136,74.51914653,180.1463011,0.900731506,3.575454545,0.715,0.269375,0,-14.59187499,-0.987625,3.71115,5.00E-05,14999.8226,-27.210797,292.310595,378.539157,212736.0484,0.473633,-6.010742,-0.371094,-1.174072
-174.2076315,45.87330248,74.51914653,180.146215,0.900731075,4.187272727,0.81125,-0.001875,0.00125,6.008749988,-0.973225,3.705125,-5.00E-05,14999.73678,-27.230412,292.384767,378.539155,213036.0376,0.478516,-5.991211,-0.375977,-1.199707
-174.4066822,45.11072423,74.51914653,180.1462413,0.900731206,3.6,0.885,0.363125,0.00125,8.154374991,-0.955175,3.711075,1.00E-04,15000.06295,-27.249726,292.4588,378.539155,213336.0379,0.429688,-6.074219,-0.375977,-1.199707
-174.6024697,44.34715286,74.51914653,180.1463083,0.900731542,3.5,0.86875,0.14125,-0.005,3.003750007,-0.937825,3.71965,0,15000.06295,-27.268619,292.53321,378.539159,213636.0402,0.439453,-5.981445,-0.380859,-1.235596
-185.5723884,39.62853146,70.3551146,189.7565067,0.948782534,4.2,0.9475,-0.09625,0.00125,6.008125001,-0.920425,3.716725,-1.00E-04,15000.1831,-27.287239,292.607586,378.539155,213936.0404,0.395508,-5.922852,-0.375977,-1.184326
-174.9838298,42.81745636,74.51914653,180.1462607,0.900731304,3.662727273,0.996875,0.268125,0.00125,-6.43687501,-0.899925,3.7158,5.00E-05,15000.30327,-27.305436,292.681879,378.539155,214236.0475,0.366211,-6.010742,-0.375977,-1.163818
-175.1695442,42.05147311,74.51914653,180.1463172,0.900731586,4,0.875,0.638125,-0.0025,-15.020625,-0.88055,3.72745,-5.00E-05,14999.92562,-27.323236,292.756218,378.539157,214536.0525,0.356445,-6.162109,-0.371094,-1.174072
-175.3518536,41.28463861,74.51914653,180.1463126,0.900731563,3.787272727,0.7975,0.26375,0.0025,1.716250008,-0.864925,3.741325,-5.00E-05,14999.70245,-27.340658,292.830977,378.539153,214836.0445,0.400391,-6.079102,-0.371094,-1.19458
-192.9462008,32.63267407,67.5186782,195.6862996,0.978431498,3.912727273,0.785625,-0.016875,0.00125,9.011875009,-0.84865,3.738,5.00E-05,14999.99428,-27.357833,292.905871,378.539155,215136.0406,0.371094,-6.005859,-0.375977,-1.199707
-175.7063993,39.74855773,74.51914653,180.1462922,0.900731461,3.487272727,0.7225,0.22375,-0.005625,4.291250007,-0.8335,3.74065,0,15000.06293,-27.374604,292.980497,378.539155,215436.0443,0.410156,-5.952148,-0.375977,-1.230469
-175.8786356,38.97931136,74.51914653,180.1462771,0.900731386,4.274545455,0.808125,0.208125,0,6.008749988,-0.81975,3.74695,-0.000175,15000.16593,-27.391173,293.055497,378.539155,215736.0431,0.410156,-5.922852,-0.375977,-1.179199
-176.0474668,38.20949748,74.51914653,180.1462636,0.900731318,3.6,0.934375,0.19375,0.004375,-6.43687501,-0.801175,3.748975,0,15000.30327,-27.407394,293.130375,378.539148,216036.0509,0.395508,-6.044922,-0.375977,-1.163818
-176.213035,37.43883236,74.51914653,180.1463291,0.900731645,4,0.84375,-0.031875,-0.00125,-14.59125,-0.782375,3.7547,0,14999.90845,-27.42322,293.205456,378.539155,216336.0553,0.400391,-6.05957,-0.371094,-1.168945
-176.3750563,36.66745786,74.51914653,180.1462266,0.900731133,3.65,0.746875,-0.011875,0.00125,1.287499999,-0.767425,3.7477,-5.00E-05,14999.71962,-27.438689,293.280563,378.539148,216636.0472,0.444336,-5.981445,-0.375977,-1.19458
-176.5338144,35.89537398,74.51914653,180.1462337,0.900731168,4.024545455,0.768125,0.57125,0.00125,8.153750005,-0.7525,3.754225,5.00E-05,14999.95995,-27.453917,293.355364,378.539153,216936.044,0.410156,-6.064453,-0.375977,-1.199707
-176.6891676,35.12258073,74.51914653,180.1462118,0.900731059,3.587272727,0.789375,0.40375,-0.00375,6.008125001,-0.7367,3.77055,0,15000.04578,-27.468789,293.430732,378.53915,217236.0456,0.444336,-5.966797,-0.375977,-1.230469
-179.1794999,63.12856842,70.25509271,189.9750229,0.949875114,4.125454545,0.80375,-0.231875,-0.001875,7.295625001,-0.720925,3.770375,-1.00E-04,15000.20027,-27.483385,293.506186,378.539153,217536.0459,0.454102,-5.922852,-0.380859,-1.179199
-176.9898007,33.57500798,74.51914653,180.1462482,0.900731241,3.587272727,0.805,-0.07875,0.0025,-6.866250005,-0.70455,3.761275,-7.50E-05,15000.3376,-27.497626,293.581547,378.539146,217836.0537,0.444336,-5.97168,-0.375977,-1.168945
-191.9378951,25.67356231,68.5249268,193.6473273,0.968236636,3.912727273,0.79625,0.4925,0.000625,-16.30750001,-0.688725,3.767225,0,14999.92562,-27.511567,293.656637,378.53915,218136.0594,0.449219,-6.132812,-0.375977,-1.168945
-179.9486044,63.8836273,69.80393014,190.9518736,0.954759368,3.487272727,0.853125,0.260625,0,-0.000624987,-0.6727,3.780975,-5.00E-05,14999.6853,-27.525175,293.732236,378.539146,218436.0507,0.463867,-5.986328,-0.375977,-1.189453
-177.4152839,31.24896697,74.51914653,180.1462764,0.900731382,4.212727273,0.89875,-0.140625,0.00125,9.011875009,-0.6546,3.77765,0,14999.9256,-27.538475,293.807876,378.539148,218736.0468,0.415039,-5.981445,-0.380859,-1.204834
-177.550349,30.47248497,74.51914653,180.146326,0.90073163,3.6,0.86,-0.019375,-0.00125,7.296249987,-0.63675,3.77535,0,15000.04578,-27.551359,293.883342,378.539146,219036.0477,0.429688,-6.010742,-0.380859,-1.235596
-191.4431769,22.90799249,68.92856124,192.8088849,0.964044424,3.912727273,0.854375,0.0325,0,6.866250005,-0.6202,3.776875,-5.00E-05,15000.21745,-27.563945,293.95889,378.539148,219336.0486,0.405273,-5.942383,-0.385742,-1.184326
-177.8101221,28.91753472,74.51914653,180.1462277,0.900731138,4.037272727,0.875625,0.156875,0,-7.725624982,-0.602575,3.77665,0,15000.32043,-27.576167,294.034417,378.539144,219636.0564,0.395508,-6.005859,-0.380859,-1.163818
-177.9349722,28.13920834,74.51914653,180.1462444,0.900731222,3.662727273,0.785,0.2925,-0.00375,-15.02000001,-0.585175,3.78315,-5.00E-05,14999.90843,-27.588048,294.109956,378.539148,219936.0614,0.385742,-6.069336,-0.380859,-1.163818
-178.0564172,27.36045634,74.51914653,180.1462802,0.900731401,4.037272727,0.740625,0.428125,0.0025,2.575624985,-0.571175,3.78835,-0.00015,14999.71962,-27.599574,294.185743,378.539142,220236.0527,0.419922,-6.074219,-0.385742,-1.19458
-190.8965324,20.15448204,69.33290506,191.9575193,0.959787597,3.475454545,0.819375,0.24375,0.005,6.866250005,-0.55555,3.800275,5.00E-05,15000.01145,-27.610895,294.26149,378.539142,220536.0502,0.366211,-6.118164,-0.380859,-1.199707
-192.0162101,18.63528429,68.87606749,192.9183733,0.964591866,4.024545455,0.81,-0.324375,-0.00625,3.862499998,-0.5384,3.7981,5.00E-05,14999.99428,-27.621796,294.337754,378.539144,220836.0532,0.395508,-5.917969,-0.385742,-1.235596
-192.7020339,17.37628533,68.60402213,193.4838732,0.967419366,3.512727273,0.83625,-0.138125,-0.0025,9.012499995,-0.52315,3.7873,-0.0002,15000.16595,-27.632431,294.413414,378.539144,221136.05,0.380859,-5.874023,-0.380859,-1.184326
-178.5080054,24.24005708,74.51914653,180.1462971,0.900731485,4.125454545,0.893125,0.34,0.00625,-6.866874992,-0.50495,3.792575,-5.00E-05,15000.35477,-27.642722,294.489246,378.539136,221436.0598,0.351562,-5.966797,-0.380859,-1.163818
-178.6122835,23.45875133,74.51914653,180.1462207,0.900731104,4.062727273,0.816875,0.36625,-3.55E-11,-15.87937499,-0.487425,3.8009,5.00E-05,14999.89128,-27.652629,294.565117,378.539142,221736.0642,0.361328,-6.079102,-0.380859,-1.168945
-178.7132985,22.67701995,74.51914653,180.1463025,0.900731512,3.487272727,0.79125,0.03875,0,2.14624999,-0.472275,3.807225,-5.00E-05,14999.7196,-27.662219,294.641282,378.539138,222036.0555,0.371094,-6.025391,-0.380859,-1.19458
-190.9381018,15.42082189,69.52000275,191.5598091,0.957799045,3.975454545,0.880625,-0.04625,0.00375,7.296249987,-0.455775,3.80245,5.00E-05,14999.97712,-27.67152,294.717406,378.53914,222336.053,0.322266,-6.000977,-0.380859,-1.199707
-191.6161225,14.16707231,69.24707067,192.1391276,0.960695638,3.475454545,0.860625,0.2225,-0.00625,5.578125019,-0.43705,3.805375,0.0001,15000.01145,-27.68045,294.79338,378.53914,222636.0546,0.336914,-6.010742,-0.385742,-1.240723
-192.1664557,12.98298337,69.02610032,192.6045289,0.963022645,4.05,0.796875,0.2375,-0.00375,8.153750005,-0.42135,3.81135,-0.0002,15000.20025,-27.689002,294.869621,378.539144,222936.0534,0.336914,-5.922852,-0.380859,-1.189453
-179.0827411,19.54598006,74.51914653,180.1462558,0.900731279,4.05,0.890625,0.111875,0.01,-7.723750023,-0.405175,3.814875,-5.00E-05,15000.3376,-27.697304,294.945834,378.539132,223236.0626,0.307617,-6.040039,-0.380859,-1.168945
-179.1665892,18.76212056,74.51914653,180.1462846,0.900731423,3.612727273,0.89625,0.0225,-3.55E-11,-15.02000001,-0.385725,3.815825,0.0002,14999.8913,-27.705209,295.022216,378.539142,223536.0669,0.297852,-6.010742,-0.375977,-1.168945
-189.2351759,12.5845983,70.40228805,189.6531674,0.948265837,3.874545455,0.83,0.34875,-0.005,2.574375012,-0.369325,3.815775,-5.00E-05,14999.7368,-27.712733,295.098467,378.53914,223836.0582,0.322266,-6.010742,-0.380859,-1.199707
-189.7961497,11.42079749,70.17954426,190.1394569,0.950697284,4.162727273,0.85,0.396875,0.00375,6.865625019,-0.352525,3.829775,0,14999.99428,-27.719982,295.174847,378.53914,224136.0564,0.297852,-5.961914,-0.375977,-1.204834
-195.8627257,42.42999567,65.44304661,200.4058678,1.002029339,3.387272727,0.80875,-0.360625,-0.0025,4.291250007,-0.335325,3.83165,0.0001,15000.01143,-27.726834,295.251658,378.53914,224436.058,0.322266,-5.888672,-0.380859,-1.240723
-190.4941748,9.343037774,69.91015906,190.723158,0.95361579,3.95,0.800625,-0.43625,-0.00125,7.296249987,-0.320175,3.81535,-1.00E-04,15000.16593,-27.733395,295.328113,378.539144,224736.0569,0.327148,-5.888672,-0.380859,-1.189453
-191.1270793,8.087160069,69.6425473,191.2980988,0.956490494,3.587272727,0.886875,0.065625,0.00625,-5.578125019,-0.3033,3.8142,5.00E-05,15000.30327,-27.739641,295.404272,378.539136,225036.0646,0.317383,-6.035156,-0.375977,-1.163818
-179.5973218,14.05257917,74.51914653,180.1462544,0.900731272,4.15,0.8525,0.11875,-0.00125,-13.733125,-0.2847,3.817975,0.00015,14999.9428,-27.745527,295.480681,378.539146,225336.069,0.3125,-6.040039,-0.375977,-1.174072
-179.6570512,13.26659154,74.51914653,180.1462142,0.900731071,3.95,0.763125,0.100625,-0.00375,1.286875013,-0.2692,3.81895,0,14999.75395,-27.751029,295.556991,378.539142,225636.0624,0.34668,-6.040039,-0.375977,-1.19458
-179.7133756,12.48046204,74.51914653,180.1462164,0.900731082,3.587272727,0.823125,0.36,-0.00125,6.008125001,-0.254175,3.822,0,14999.99428,-27.756295,295.633439,378.539146,225936.0591,0.322266,-6.069336,-0.371094,-1.19458
-179.7662949,11.69404878,74.51914653,180.1462505,0.900731253,3.912727273,0.876875,0.074375,-0.00125,4.291250007,-0.236275,3.83335,-5.00E-05,14999.99428,-27.761196,295.709871,378.539142,226236.0621,0.34668,-6.054688,-0.375977,-1.230469
-179.8158093,10.90735178,74.51914653,180.1463172,0.900731586,4.037272727,0.824375,-0.51625,0.00375,9.012499995,-0.2191,3.824975,-5.00E-05,15000.16593,-27.765746,295.786773,378.539144,226536.0589,0.351562,-5.849609,-0.375977,-1.184326
-179.8617768,10.1205129,74.51914653,180.1462838,0.900731419,3.462727273,0.8075,-0.089375,0.0025,-7.295000014,-0.2033,3.8127,1.00E-04,15000.35477,-27.76996,295.86287,378.53914,226836.0688,0.34668,-5.986328,-0.375977,-1.168945
-179.9043393,9.333390273,74.51914653,180.1462836,0.900731418,4.024545455,0.83125,0.37375,-0.00375,-15.87875,-0.1868,3.8214,5.00E-05,14999.87412,-27.773878,295.939281,378.539148,227136.0731,0.351562,-6.015625,-0.371094,-1.168945
-179.9434969,8.546125769,74.51914653,180.1463248,0.900731624,3.975454545,0.86375,0.283125,0.00125,3.433125003,-0.17005,3.82765,-5.00E-05,14999.71962,-27.777432,296.015726,378.539142,227436.0637,0.366211,-6.030273,-0.371094,-1.199707
-179.9791075,7.758719391,74.51914653,180.1462652,0.900731326,3.512727273,0.873125,-0.075,0.0025,6.866250005,-0.15225,3.832725,1.00E-04,15000.01145,-27.78068,296.092387,378.539146,227736.0619,0.341797,-6.005859,-0.366211,-1.204834
-180.0113131,6.971171137,74.51914653,180.1462464,0.900731232,3.975454545,0.819375,-0.381875,-0.005,4.291250007,-0.135125,3.82465,5.00E-05,14999.99428,-27.783522,296.169035,378.539146,228036.0642,0.371094,-5.898438,-0.371094,-1.240723
-180.0401137,6.183481009,74.51914653,180.1462683,0.900731342,3.975454545,0.800625,-0.01125,0.001875,10.29937499,-0.119475,3.81745,-1.00E-04,15000.1831,-27.786085,296.245373,378.539148,228336.0617,0.361328,-5.927734,-0.371094,-1.189453
-180.0653675,5.395649005,74.51914653,180.1461895,0.900730948,3.575454545,0.838125,0.4325,0.00125,-7.724999996,-0.1031,3.8242,0.000125,15000.40625,-27.788301,296.321733,378.539142,228636.0715,0.356445,-6.025391,-0.366211,-1.163818
-180.0873581,4.607675127,74.51914653,180.146294,0.90073147,3.962727273,0.860625,0.135625,-0.0075,-18.45312498,-0.08595,3.83475,-5.00E-05,14999.8741,-27.790209,296.398341,378.539153,228936.0779,0.351562,-6.103516,-0.371094,-1.163818
-180.1058019,3.819701248,74.51914653,180.1463016,0.900731508,3.874545455,0.836875,-0.276875,0.00625,3.863124984,-0.068675,3.829625,-0.000175,14999.66813,-27.791739,296.475123,378.53914,229236.0665,0.366211,-5.97168,-0.371094,-1.199707
-180.1206988,3.031585495,74.51914653,180.146209,0.900731045,3.587272727,0.813125,0.129375,0.006875,9.870624981,-0.052475,3.823675,0.0002,15000.02862,-27.792956,296.551526,378.539146,229536.0646,0.34668,-6.044922,-0.366211,-1.199707
-180.1323325,2.243469741,74.51914653,180.1463027,0.900731513,3.874545455,0.833125,-10.063125,-0.00875,4.291250007,-0.03615,3.8348,1.00E-04,15000.06295,-27.793838,296.62807,378.539148,229836.0676,0.34668,-5.922852,-0.366211,-1.235596
